2024-06-21 16:24:09,111 INFO    StreamThr :1209 [internal.py:wandb_internal():87] W&B internal server running at pid: 1209, started at: 2024-06-21 16:24:09.110651
2024-06-21 16:24:16,791 INFO    SenderThread:1209 [sender.py:transition_state():587] send defer: 7
2024-06-21 16:24:16,791 DEBUG   HandlerThread:1209 [handler.py:handle_request():144] handle_request: defer
2024-06-21 16:24:16,792 INFO    HandlerThread:1209 [handler.py:handle_request_defer():170] handle defer: 7
2024-06-21 16:24:16,792 DEBUG   SenderThread:1209 [sender.py:send_request():363] send_request: defer
2024-06-21 16:24:16,792 INFO    SenderThread:1209 [sender.py:send_request_defer():583] handle sender defer: 7
2024-06-21 16:24:16,922 INFO    wandb-upload_0:1209 [upload_job.py:push():138] Uploaded file /tmp/tmp23klljp_wandb/aawfm3km-wandb-metadata.json
2024-06-21 16:24:17,431 DEBUG   HandlerThread:1209 [handler.py:handle_request():144] handle_request: poll_exit
2024-06-21 16:24:17,701 INFO    Thread-12 :1209 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/animated/Projects/Sailbot/src/object_detection/object_detection/yolov9/wandb/run-20240621_162409-p04l4c7r/files/config.yaml
2024-06-21 16:24:18,594 INFO    SenderThread:1209 [sender.py:transition_state():587] send defer: 8
2024-06-21 16:24:18,594 DEBUG   SenderThread:1209 [sender.py:send_request():363] send_request: poll_exit
2024-06-21 16:24:18,595 DEBUG   HandlerThread:1209 [handler.py:handle_request():144] handle_request: defer
2024-06-21 16:24:18,595 INFO    HandlerThread:1209 [handler.py:handle_request_defer():170] handle defer: 8
2024-06-21 16:24:18,595 DEBUG   SenderThread:1209 [sender.py:send_request():363] send_request: defer
2024-06-21 16:24:18,595 INFO    SenderThread:1209 [sender.py:send_request_defer():583] handle sender defer: 8
2024-06-21 16:24:18,601 INFO    SenderThread:1209 [sender.py:transition_state():587] send defer: 9
2024-06-21 16:24:18,601 DEBUG   HandlerThread:1209 [handler.py:handle_request():144] handle_request: defer
2024-06-21 16:24:18,601 INFO    HandlerThread:1209 [handler.py:handle_request_defer():170] handle defer: 9
2024-06-21 16:24:18,601 DEBUG   SenderThread:1209 [sender.py:send():336] send: artifact
2024-06-21 16:24:18,701 INFO    Thread-12 :1209 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/animated/Projects/Sailbot/src/object_detection/object_detection/yolov9/wandb/run-20240621_162409-p04l4c7r/files/output.log
2024-06-21 16:24:19,754 INFO    SenderThread:1209 [sender.py:send_artifact():1428] sent artifact job-https___github.com_WongKinYiu_yolov9.git_train_dual.py - {'id': 'QXJ0aWZhY3Q6OTA3NjAzNzMw', 'digest': 'd3e818d864ff1c4131ba1b495aa4ba20', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'job-https___github.com_WongKinYiu_yolov9.git_train_dual.py', 'alias': 'latest'}, {'artifactCollectionName': 'job-https___github.com_WongKinYiu_yolov9.git_train_dual.py', 'alias': 'v1'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjIxNzAyMTQ5Ng==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6OTA3NjAzNzMw', 'versionIndex': 1}}, 'version': 'v1'}
2024-06-21 16:24:19,755 DEBUG   SenderThread:1209 [sender.py:send_request():363] send_request: defer
2024-06-21 16:24:19,755 INFO    SenderThread:1209 [sender.py:send_request_defer():583] handle sender defer: 9
2024-06-21 16:24:19,755 INFO    SenderThread:1209 [dir_watcher.py:finish():365] shutting down directory watcher
2024-06-21 16:24:20,703 INFO    SenderThread:1209 [dir_watcher.py:finish():395] scan: /home/animated/Projects/Sailbot/src/object_detection/object_detection/yolov9/wandb/run-20240621_162409-p04l4c7r/files
2024-06-21 16:24:20,703 INFO    SenderThread:1209 [dir_watcher.py:finish():409] scan save: /home/animated/Projects/Sailbot/src/object_detection/object_detection/yolov9/wandb/run-20240621_162409-p04l4c7r/files/conda-environment.yaml conda-environment.yaml
2024-06-21 16:24:20,703 INFO    SenderThread:1209 [dir_watcher.py:finish():409] scan save: /home/animated/Projects/Sailbot/src/object_detection/object_detection/yolov9/wandb/run-20240621_162409-p04l4c7r/files/output.log output.log
2024-06-21 16:24:20,703 INFO    SenderThread:1209 [dir_watcher.py:finish():409] scan save: /home/animated/Projects/Sailbot/src/object_detection/object_detection/yolov9/wandb/run-20240621_162409-p04l4c7r/files/requirements.txt requirements.txt
2024-06-21 16:24:20,703 INFO    SenderThread:1209 [dir_watcher.py:finish():409] scan save: /home/animated/Projects/Sailbot/src/object_detection/object_detection/yolov9/wandb/run-20240621_162409-p04l4c7r/files/wandb-metadata.json wandb-metadata.json
2024-06-21 16:24:20,703 INFO    SenderThread:1209 [dir_watcher.py:finish():409] scan save: /home/animated/Projects/Sailbot/src/object_detection/object_detection/yolov9/wandb/run-20240621_162409-p04l4c7r/files/config.yaml config.yaml
2024-06-21 16:24:20,710 INFO    SenderThread:1209 [dir_watcher.py:finish():409] scan save: /home/animated/Projects/Sailbot/src/object_detection/object_detection/yolov9/wandb/run-20240621_162409-p04l4c7r/files/wandb-summary.json wandb-summary.json
2024-06-21 16:24:20,710 INFO    SenderThread:1209 [sender.py:transition_state():587] send defer: 10
2024-06-21 16:24:20,714 DEBUG   HandlerThread:1209 [handler.py:handle_request():144] handle_request: defer
2024-06-21 16:24:20,714 INFO    HandlerThread:1209 [handler.py:handle_request_defer():170] handle defer: 10
2024-06-21 16:24:20,715 DEBUG   SenderThread:1209 [sender.py:send_request():363] send_request: defer
2024-06-21 16:24:20,715 INFO    SenderThread:1209 [sender.py:send_request_defer():583] handle sender defer: 10
2024-06-21 16:24:20,715 INFO    SenderThread:1209 [file_pusher.py:finish():164] shutting down file pusher
2024-06-21 16:24:21,065 INFO    wandb-upload_2:1209 [upload_job.py:push():138] Uploaded file /home/animated/Projects/Sailbot/src/object_detection/object_detection/yolov9/wandb/run-20240621_162409-p04l4c7r/files/requirements.txt
2024-06-21 16:24:21,113 INFO    wandb-upload_4:1209 [upload_job.py:push():138] Uploaded file /home/animated/Projects/Sailbot/src/object_detection/object_detection/yolov9/wandb/run-20240621_162409-p04l4c7r/files/wandb-summary.json
2024-06-21 16:24:21,144 INFO    wandb-upload_3:1209 [upload_job.py:push():138] Uploaded file /home/animated/Projects/Sailbot/src/object_detection/object_detection/yolov9/wandb/run-20240621_162409-p04l4c7r/files/config.yaml
2024-06-21 16:24:21,146 INFO    wandb-upload_1:1209 [upload_job.py:push():138] Uploaded file /home/animated/Projects/Sailbot/src/object_detection/object_detection/yolov9/wandb/run-20240621_162409-p04l4c7r/files/output.log
2024-06-21 16:24:21,167 INFO    wandb-upload_0:1209 [upload_job.py:push():138] Uploaded file /home/animated/Projects/Sailbot/src/object_detection/object_detection/yolov9/wandb/run-20240621_162409-p04l4c7r/files/conda-environment.yaml
2024-06-21 16:24:21,367 INFO    Thread-11 (_thread_body):1209 [sender.py:transition_state():587] send defer: 11
2024-06-21 16:24:21,368 DEBUG   HandlerThread:1209 [handler.py:handle_request():144] handle_request: defer
2024-06-21 16:24:21,368 INFO    HandlerThread:1209 [handler.py:handle_request_defer():170] handle defer: 11
2024-06-21 16:24:21,368 DEBUG   SenderThread:1209 [sender.py:send_request():363] send_request: defer
2024-06-21 16:24:21,369 INFO    SenderThread:1209 [sender.py:send_request_defer():583] handle sender defer: 11
2024-06-21 16:24:21,369 INFO    SenderThread:1209 [file_pusher.py:join():169] waiting for file pusher
2024-06-21 16:24:21,369 INFO    SenderThread:1209 [sender.py:transition_state():587] send defer: 12
2024-06-21 16:24:21,369 DEBUG   HandlerThread:1209 [handler.py:handle_request():144] handle_request: defer
2024-06-21 16:24:21,369 INFO    HandlerThread:1209 [handler.py:handle_request_defer():170] handle defer: 12
2024-06-21 16:24:21,369 DEBUG   SenderThread:1209 [sender.py:send_request():363] send_request: defer
2024-06-21 16:24:21,369 INFO    SenderThread:1209 [sender.py:send_request_defer():583] handle sender defer: 12
2024-06-21 16:24:21,451 INFO    SenderThread:1209 [sender.py:transition_state():587] send defer: 13
2024-06-21 16:24:21,451 DEBUG   HandlerThread:1209 [handler.py:handle_request():144] handle_request: defer
2024-06-21 16:24:21,451 INFO    HandlerThread:1209 [handler.py:handle_request_defer():170] handle defer: 13
2024-06-21 16:24:21,451 DEBUG   SenderThread:1209 [sender.py:send_request():363] send_request: defer
2024-06-21 16:24:21,451 INFO    SenderThread:1209 [sender.py:send_request_defer():583] handle sender defer: 13
2024-06-21 16:24:21,452 INFO    SenderThread:1209 [sender.py:transition_state():587] send defer: 14
2024-06-21 16:24:21,452 DEBUG   HandlerThread:1209 [handler.py:handle_request():144] handle_request: defer
2024-06-21 16:24:21,452 INFO    HandlerThread:1209 [handler.py:handle_request_defer():170] handle defer: 14
2024-06-21 16:24:21,452 DEBUG   SenderThread:1209 [sender.py:send():336] send: final
2024-06-21 16:24:21,452 DEBUG   SenderThread:1209 [sender.py:send():336] send: footer
2024-06-21 16:24:21,452 DEBUG   SenderThread:1209 [sender.py:send_request():363] send_request: defer
2024-06-21 16:24:21,452 INFO    SenderThread:1209 [sender.py:send_request_defer():583] handle sender defer: 14
2024-06-21 16:24:21,453 DEBUG   HandlerThread:1209 [handler.py:handle_request():144] handle_request: poll_exit
2024-06-21 16:24:21,453 DEBUG   HandlerThread:1209 [handler.py:handle_request():144] handle_request: server_info
2024-06-21 16:24:21,453 DEBUG   HandlerThread:1209 [handler.py:handle_request():144] handle_request: get_summary
2024-06-21 16:24:21,453 DEBUG   HandlerThread:1209 [handler.py:handle_request():144] handle_request: sampled_history
2024-06-21 16:24:21,453 DEBUG   SenderThread:1209 [sender.py:send_request():363] send_request: poll_exit
2024-06-21 16:24:21,453 DEBUG   SenderThread:1209 [sender.py:send_request():363] send_request: server_info
2024-06-21 16:24:21,602 INFO    MainThread:1209 [wandb_run.py:_footer_history_summary_info():3429] rendering history
2024-06-21 16:24:21,602 INFO    MainThread:1209 [wandb_run.py:_footer_history_summary_info():3461] rendering summary
2024-06-21 16:24:21,602 INFO    MainThread:1209 [wandb_run.py:_footer_sync_info():3387] logging synced files
2024-06-21 16:24:21,602 DEBUG   HandlerThread:1209 [handler.py:handle_request():144] handle_request: shutdown
2024-06-21 16:24:21,602 INFO    HandlerThread:1209 [handler.py:finish():842] shutting down handler
2024-06-21 16:24:22,454 INFO    WriterThread:1209 [datastore.py:close():298] close: /home/animated/Projects/Sailbot/src/object_detection/object_detection/yolov9/wandb/run-20240621_162409-p04l4c7r/run-p04l4c7r.wandb
2024-06-21 16:24:22,602 INFO    SenderThread:1209 [sender.py:finish():1504] shutting down sender
2024-06-21 16:24:22,602 INFO    SenderThread:1209 [file_pusher.py:finish():164] shutting down file pusher
2024-06-21 16:24:22,602 INFO    SenderThread:1209 [file_pusher.py:join():169] waiting for file pusher
